% Device,CC1838007
% File name,CC1838007_20210630_233610
% Cast time (UTC),2021-06-30 23:36:10
% Cast time (local),2021-06-30 15:36:10
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.7271491
% Start longitude,-140.5743829
% Start altitude,12.826000213623047
% Start GPS horizontal error(Meter),3.3919999599456787
% Start GPS vertical error(Meter),5.6459999084472656
% Start GPS number of satellites,12
% End latitude,59.7269513
% End longitude,-140.5743395
% End altitude,-25.591999053955078
% End GPS horizontal error(Meter),176.61000061035156
% End GPS vertical error(Meter),390.77499389648438
% End GPS number of satellites,5
% Cast duration (Seconds),103
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-09-19
% Temperature calibration date,2018-09-18
% Pressure calibration date,2018-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15277244433343634,1.7153785228729246,36.821662902832031,68.914731773885222,0.028312200609681908,1410.9022494661037,999.95674732869372
0.44999999999999996,0.4583151947756427,1.4172007244756997,36.831003144406083,69.710268564303135,0.028437957131911287,1409.4583960698167,999.94641683367126
0.74999999999999989,0.76386452983186448,0.86622026884347347,36.867047077267046,71.264851791419915,0.0286946151522858,1406.7599204975481,999.92200726056512
1.05,1.0694212427106993,0.41848049833977086,36.872113349623525,72.53012891945265,0.028890767702915571,1404.5423244889296,999.898508652757
1.35,1.3749830937937022,0.23540967524480222,36.85357317150374,73.019565851661241,0.028955009619060779,1403.6316460036437,999.88875849263843
1.65,1.680546389886356,0.22217860806477274,36.834295387155507,73.01965456579903,0.028943899965857028,1403.5699349120575,999.88943116737
1.9500000000000002,1.9861101799299112,0.14309523062473442,36.858968711782552,73.298391414609284,0.029000348772717149,1403.1778718720552,999.88590535433548
2.25,2.2916748382650933,0.092042329027242742,36.899086230465677,73.527466888934114,0.029058052545967803,1402.926048886367,999.88412815434992
2.55,2.597239958600428,0.05583169578541046,36.897092389563646,73.6297498274025,0.02907240382766366,1402.7485552533394,999.88326133374028
2.85,2.902805138902548,0.0463616889757753,36.838128842090619,73.539880361755351,0.029024839315789655,1402.7054430025057,999.88411523477555
3.15,3.2083703942242972,0.0090529083119624959,36.84160416383736,73.656536092961687,0.029044466951354056,1402.5222308301388,999.88314990077913
3.4499999999999997,3.5139357110161438,0.00016283263931827368,36.861641735156581,73.722803291167651,0.029065849166622457,1402.4820830893655,999.884092475617
3.75,3.8195007458843153,-0.0033722243047530982,36.853481489758131,73.716906577277513,0.029060086230043417,1402.4688717543443,999.88537447391957
4.05,4.1250654340792554,-0.0059312596865883672,36.871212635173251,73.759924841094332,0.029076596858193918,1402.4606078601746,999.88674080563328
4.35,4.4306297493827138,-0.006885553487817231,36.86004277679254,73.74039529102464,0.02906702744715214,1402.4603935784439,999.88819439540475
4.6499999999999995,4.73619371440716,-0.011585241255871411,36.872950190338116,73.780090786742022,0.029080276165518996,1402.4413362536686,999.88941274510717
4.9499999999999993,5.0417571270506834,0.0068084993135896481,36.889954664356416,73.759821580928673,0.029086674723846156,1402.5386309070746,999.89218901145728
5.2499999999999991,5.3473198651524152,0.013978192308202731,36.905549038147,73.7698513095679,0.02909690518144635,1402.5793676444105,999.89420686315884
5.55,5.6528821691191204,0.0092872576303217567,36.893945078130422,73.760488849745414,0.029088651822699475,1402.5603363527819,999.895409780765
5.85,5.9584441156955972,0.00932952874338656,36.875946285168411,73.724380021436886,0.029072650219019069,1402.5651353789917,999.89692537663973
6.1499999999999995,6.2640057745588038,-0.0021210970935380837,36.862204892818944,73.73066538163971,0.0290655685205889,1402.5120461241256,999.8976722880185
6.4499999999999993,6.56956718032242,-0.0057239582453332072,36.869949219188193,73.756785668835533,0.029073788711992593,1402.4985113405453,999.8989613545333
6.7499999999999991,6.8751281951579193,-0.0038749695557728403,36.868104831147242,73.747640456757679,0.029071134660252858,1402.5124327753758,999.90061031132927
7.0499999999999989,7.1806887472688539,-0.00080208983784674248,36.904858767601425,73.812085692156614,0.029101784117552654,1402.5325667456623,999.90236927052774
7.35,7.4862487092019947,0.01358228594847311,36.894864814114996,73.7496620682774,0.029086313100108875,1402.6096180285517,999.90485238457029
7.6499999999999995,7.7918080741094631,0.017726595529005254,36.896261187136957,73.740235840875329,0.029085464052176477,1402.6350989955702,999.90665617457148
7.9499999999999993,8.0973672186705752,-0.0045187725329083493,36.87312504681217,73.75958220458854,0.029075026604054824,1402.5276271727985,999.90667402535757
8.25,8.4029262612396991,-0.012060826695833905,36.8881378720663,73.811885038274184,0.029091407911081061,1402.494250205541,999.90770321745276
8.5499999999999989,8.7084849718371586,-0.012114911202630146,36.8891913913047,73.81415285890472,0.029092155938718358,1402.498586967431,999.90922623482538
8.85,9.0140434006787853,-0.024358176336262454,36.889712585374816,73.851380568772456,0.029097956633965836,1402.4414889752304,999.90992677808549
9.1499999999999986,9.3196015824740073,-0.027519545789894479,36.866817322460385,73.8148887333397,0.029079087336443727,1402.4301326667439,999.91122263389423
9.45,9.6251594250439183,-0.030913318346908959,36.87689569391128,73.8451032752589,0.02908927121708841,1402.417643530817,999.91252647433885
9.75,9.9307168525211331,-0.027094519970982296,36.888191021096006,73.856426218798845,0.02909725745616,1402.4415170948603,999.914318876576
10.049999999999999,10.236273897586122,-0.033684179199700973,36.901360037122529,73.902293598278391,0.029111606890969807,1402.4129190235387,999.91540883401512
