% Device,CC1838007
% File name,CC1838007_20210701_235808
% Cast time (UTC),2021-07-01 23:58:08
% Cast time (local),2021-07-01 15:58:08
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8045101
% Start longitude,-140.0577494
% Start altitude,12.588999748229981
% Start GPS horizontal error(Meter),23.21299934387207
% Start GPS vertical error(Meter),33.653999328613281
% Start GPS number of satellites,9
% End latitude,59.8044715
% End longitude,-140.057583
% End altitude,10.902000427246094
% End GPS horizontal error(Meter),14.553999900817871
% End GPS vertical error(Meter),19.809999465942383
% End GPS number of satellites,11
% Cast duration (Seconds),61.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-09-19
% Temperature calibration date,2018-09-18
% Pressure calibration date,2018-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15282214835097449,11.877134525305314,221.00636632358166,299.65230374925926,0.14157680641058051,1454.7412763688549,999.62523100352246
0.44999999999999996,0.45845816135488232,11.613960117047249,218.86043377089317,298.87566528073125,0.14107891418482993,1453.7451891964256,999.65554547119689
0.74999999999999989,0.76408875361591655,11.50334629058894,218.05784863598569,298.68199876815675,0.14093187349195308,1453.3274288428397,999.66889690988546
1.05,1.0697158295846252,11.422714305946117,217.49405349790064,298.56925498602135,0.14083774694610102,1453.0234865841726,999.67892739192735
1.35,1.3753398187117836,11.337409848770431,217.09844508986618,298.72581176450069,0.14086987362462344,1452.701137662769,999.6894699846124
1.65,1.6809596600795449,11.190553695460139,216.54656425348117,299.17553358771283,0.14101092873859328,1452.1411935686735,999.70644155605589
1.9500000000000002,1.9865736974787689,10.998485255548532,215.89927153265492,299.87271686574348,0.1412459082618939,1451.4043149279946,999.72782030839755
2.25,2.2921792477527405,10.670423987273018,215.03263604661896,301.41586783961588,0.14181125335408013,1450.134272286173,999.76234855613768
2.55,2.5977705878012665,10.060283600727983,212.644252600868,303.25518045218081,0.14235266846740977,1447.739686302207,999.82117850090424
2.85,2.9033447488408419,9.436709446108754,208.35780081587097,302.5228080254555,0.1416338917111491,1445.2530462413531,999.87514170140264
3.15,3.2089022436066532,8.7359870484336817,205.97516000121314,305.27513498493636,0.14250322931222029,1442.4144138560771,999.93062896140464
3.4499999999999997,3.5144458371291916,8.24119317268301,204.89723503410613,308.19777432430857,0.14356184525847435,1440.3824259002965,999.966504847965
3.75,3.8199817864756183,8.0191461803272,202.22406337657125,306.22242966575607,0.14246424004648908,1439.4631297377748,999.981043128688
4.05,4.125511567151138,7.606738050371292,201.30089108416402,308.67989734697159,0.14333485852820019,1437.74209934358,1000.0072636794159
4.35,4.4310351380798929,7.3642091438126043,200.6132641727701,309.93073750285566,0.14374722627141057,1436.7237325295109,1000.0220720288539
4.6499999999999995,4.7365553819088468,7.2560486310171868,200.66830344978786,311.05530895192578,0.14419861886575797,1436.27060510324,1000.0294233552802
4.9499999999999993,5.04207434082684,7.2510074634127673,200.18455551192582,310.35395675472415,0.14386044250950411,1436.2535175589831,1000.0308631193972
5.2499999999999991,5.3475920919536071,7.1474891172848549,200.08535350325357,311.19903761888662,0.144181398673871,1435.8187162185152,1000.0377097055691
5.55,5.6531079168395495,7.0567130564116782,200.14310608088005,312.1703490446431,0.14457137723600735,1435.4372513145106,1000.0438528731698
5.85,5.9586217576566,6.9372614185268588,199.84758386475502,312.87526698958465,0.14481102790292647,1434.9321364103794,1000.0510782156522
6.1499999999999995,6.2641322486637909,6.6381983746173443,199.25967546646365,314.90363817037928,0.14553135432166064,1433.6540744283482,1000.066162825138
6.4499999999999993,6.5696381276122011,6.2895968633393213,198.23520793366976,316.77494727637969,0.14612586467292657,1432.1514934720046,1000.0816524804766
6.7499999999999991,6.8751399949787526,6.0166757698224655,197.36946931663675,318.16670293962721,0.14654790954946856,1430.9672426777063,1000.0928065198591
7.0499999999999989,7.1806386593821632,5.7533638249726975,197.23808595988083,320.67725514910546,0.14750128460560649,1429.8181661716444,1000.1030026344484
7.35,7.4861348381679989,5.5606886987824691,195.944357896633,320.58236616971163,0.1472784246204136,1428.9727796505445,1000.1094603307819
7.6499999999999995,7.79162897864097,5.3357337065927659,195.53605306664781,322.28667181396145,0.14787317317766913,1427.9811236718267,1000.116728019554
7.9499999999999993,8.09712132301277,5.20423056457211,195.8800137811842,324.25923474928811,0.14867972123820858,1427.4015006768802,1000.1215999768207
8.25,8.40261252938941,5.14826995170399,196.21378927366382,325.41467485197069,0.14917129719823594,1427.1571870270177,1000.1245587685042
