% Device,CC1838007
% File name,CC1838007_20210701_224714
% Cast time (UTC),2021-07-01 22:47:14
% Cast time (local),2021-07-01 14:47:14
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8069094
% Start longitude,-140.0241712
% Start altitude,3.9130001068115234
% Start GPS horizontal error(Meter),5.4869999885559082
% Start GPS vertical error(Meter),9.3620004653930664
% Start GPS number of satellites,12
% End latitude,59.8068869
% End longitude,-140.0241715
% End altitude,7.9860000610351562
% End GPS horizontal error(Meter),15.91100025177002
% End GPS vertical error(Meter),22.381000518798828
% End GPS number of satellites,11
% Cast duration (Seconds),43.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-09-19
% Temperature calibration date,2018-09-18
% Pressure calibration date,2018-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15276213287733362,7.1374011965462314,202.70042698764689,315.36530559513761,0.14616758077516648,1435.6977014959957,1000.0150332954103
0.44999999999999996,0.4582850159274745,7.1353017502301483,202.63204229577275,315.27950767464245,0.14612437561444816,1435.6934536446661,1000.0165568352198
0.74999999999999989,0.7638078804232844,7.1387690669296333,202.76816809672158,315.45727167467555,0.14621094422129116,1435.7130668332468,1000.0179132142307
1.05,1.0693303430905559,7.1367233759249036,202.92522614953668,315.72171153820443,0.14633442491547452,1435.70926354064,1000.0195668921222
1.35,1.3748523340930234,7.1290962800083841,202.86462143434963,315.70234603918448,0.14631847846676807,1435.6815209176855,1000.0213804468741
1.65,1.6803738844563689,7.127693845766319,202.73372488043574,315.51241407753781,0.14622627248816136,1435.6801751298578,1000.0228310305587
1.9500000000000002,1.9858950946658442,7.1350674707950619,202.87139261225713,315.654219174474,0.14629880530517739,1435.7164009791518,1000.0239867851302
2.25,2.2914159051080656,7.12823148583815,202.92634330043418,315.80689928401813,0.14636533896098555,1435.6921312786544,1000.0258276254157
2.55,2.5969363383333763,7.135811293456479,202.83203245789039,315.58567264052743,0.14626530647291394,1435.7290116084096,1000.0268357625275
2.85,2.9024566082386607,7.1564082100232778,202.92345938129117,315.52569250884045,0.14625220523469107,1435.8213863832491,1000.0272763605954
3.15,3.2079763733752875,7.1189250729855189,202.66543002518131,315.49223637567889,0.14620609961787739,1435.6665330217231,1000.0305197598651
3.4499999999999997,3.5134953732627743,7.1063384961506282,202.73881517781021,315.73020262356835,0.1463086612800884,1435.6178049785076,1000.0326655777284
3.75,3.8190139920692028,7.12165527404882,202.84208323167249,315.74039616126072,0.14632484525465686,1435.6877995536063,1000.0333940649118
4.05,4.1245323299177148,7.1145834530107726,202.28370856078394,314.94057654018809,0.14593803742761627,1435.6619292752571,1000.0348844398455
4.35,4.4300497717871083,7.0449210076203705,201.85982697346685,314.9638392390857,0.14589335817028284,1435.3696934724133,1000.0396391701991
4.6499999999999995,4.7355660020631838,7.0027598477804576,201.83623273490915,315.3419169079998,0.14603894083919283,1435.194677871998,1000.0431957507998
4.9499999999999993,5.0410815077446332,6.9986572371946689,201.67714323737616,315.13375974250289,0.14593594499800275,1435.1817664361458,1000.044762361336
5.2499999999999991,5.34659644301883,6.9726914118038552,201.34369974227187,314.868237316954,0.1457882443228341,1435.0753902879587,1000.0473095671866
5.55,5.6521105741637916,6.9434655450509268,201.68368787794159,315.68848970613476,0.14615416154232178,1434.9556679888315,1000.0504062878546
5.7847208252752012,5.8911453633517183,6.9699624768838682,201.64733817564593,315.36999507185629,0.146023342516458,1435.0724835743044,1000.0502205183402
