% Device,CC1838007
% File name,CC1838007_20210704_215018
% Cast time (UTC),2021-07-04 21:50:18
% Cast time (local),2021-07-04 13:50:18
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.83117
% Start longitude,-140.2842663
% Start altitude,12.348999977111816
% Start GPS horizontal error(Meter),7.8369998931884766
% Start GPS vertical error(Meter),11.114999771118164
% Start GPS number of satellites,9
% End latitude,59.8311886
% End longitude,-140.2838869
% End altitude,1.5989999771118164
% End GPS horizontal error(Meter),25.169000625610352
% End GPS vertical error(Meter),38.717998504638672
% End GPS number of satellites,8
% Cast duration (Seconds),368
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-09-19
% Temperature calibration date,2018-09-18
% Pressure calibration date,2018-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15276324903257665,6.3577807324281759,131.88592529296875,210.2921862014631,0.096048989883015815,1432.282906318324,1000.0084287796667
0.44999999999999996,0.4582853471324167,6.2480604707520984,131.43430436698606,210.30793973598358,0.0959788193905584,1431.8110209230424,1000.0138035164707
0.74999999999999989,0.76380716581810038,6.1537416726304244,130.76152996421476,209.8648877208432,0.095704872046715544,1431.4047514198041,1000.0183164942887
1.05,1.0693278904143735,6.1015781721546407,130.28173243901827,209.44553314606392,0.095471678499452081,1431.1816662376261,1000.0213453176483
1.35,1.3748475202310777,6.0070533224393321,129.94828454615359,209.54632998310743,0.095450458640434555,1430.77337421673,1000.025862878838
1.65,1.680365873501205,5.9094400610922122,129.17465542725878,208.95664103255564,0.0951046482741099,1430.3501777151355,1000.0300816714394
1.9500000000000002,1.9858830181689748,5.8109548630668169,128.35313962944855,208.29140187295172,0.094722603662860241,1429.9220975348937,1000.034154511615
2.25,2.2913989651903863,5.702892047551595,127.4354640939866,207.53006572901816,0.094288385912096831,1429.4507298409903,1000.0383016472058
2.55,2.5969137493097461,5.5985441629052755,126.48226480316079,206.68020042027959,0.093815273601481924,1428.9944860535677,1000.0421470942323
2.85,2.9024273177695816,5.4703319295200421,125.85350599307326,206.51810798152937,0.0936438030235697,1428.4317795913978,1000.046639678323
3.15,3.2079396851940625,5.3732083656457057,125.63181747920862,206.81354430325393,0.093707575846460292,1428.0057539544991,1000.0503894463219
3.4499999999999997,3.513450885273866,5.252289091706916,125.62091440776506,207.62216377570186,0.093991015869215752,1427.4730633376505,1000.0546615366031
3.75,3.8189611036068123,5.20499844521971,125.66109356349126,208.01373949975917,0.094136244022559989,1427.2672216411061,1000.0571962894298
4.05,4.1244707287023239,5.1919256553597588,125.6209850678741,208.03738473298321,0.0941366684761353,1427.2136325563065,1000.0589249285672
4.35,4.4299798823409926,5.1804152833558614,125.65271237433849,208.16928990972906,0.094188602351164247,1427.1670635676562,1000.0606624225248
4.6499999999999995,4.735488568363257,5.1694537962669216,125.65111155571194,208.24227114655227,0.094213560374827685,1427.12289410567,1000.0623659292588
4.9499999999999993,5.0409967231266419,5.1342290096107561,125.56775220651801,208.34737826952613,0.094234664766053133,1426.9703671455777,1000.0645200936006
5.2499999999999991,5.3465042686734385,5.0933276540408627,125.42776693842072,208.39796844729892,0.094225928656135355,1426.792290473054,1000.0667339942177
5.55,5.6520111980203813,5.0481676259936652,125.17360440890369,208.28824899895093,0.094139270145227952,1426.5948721740078,1000.0689338945772
5.85,5.957517347620195,4.9337205794093411,124.70760344339428,208.3062195903197,0.094057356590530744,1426.0865465715278,1000.0722185537566
6.1499999999999995,6.26302233019662,4.6442823822577353,122.87796663335234,207.25407525279726,0.093337772628175081,1424.78685566206,1000.076953986396
6.4499999999999993,6.5685262341297346,4.3636069362423688,120.0475809213212,204.41559032918244,0.0917933112136555,1423.516934221414,1000.0796600632707
6.7499999999999991,6.8740296620742019,4.2440830226709814,117.54074619916645,200.96500565267337,0.09009746564030989,1422.9748786309842,1000.0804499114528
7.0499999999999989,7.1795329226219273,4.0715550905986335,114.8861928672173,197.59210078233829,0.088395144772992373,1422.1886174389215,1000.08113561885
7.35,7.4850360546841559,3.8267166220458342,112.70047100928559,195.47920161517035,0.087214391023745022,1421.0669383993736,1000.0816707121359
