% Device,CC1838007
% File name,CC1838007_20210629_180220
% Cast time (UTC),2021-06-29 18:02:20
% Cast time (local),2021-06-29 10:02:20
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.7200244
% Start longitude,-140.6344332
% Start altitude,10.005999565124512
% Start GPS horizontal error(Meter),3.997999906539917
% Start GPS vertical error(Meter),3.6010000705718994
% Start GPS number of satellites,8
% End latitude,59.7200097
% End longitude,-140.6342079
% End altitude,10.505999565124512
% End GPS horizontal error(Meter),8.9729995727539062
% End GPS vertical error(Meter),11.246000289916992
% End GPS number of satellites,9
% Cast duration (Seconds),56.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-09-19
% Temperature calibration date,2018-09-18
% Pressure calibration date,2018-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15254200202401966,5.4694579458241561,2258.3689125150263,3705.9551839262963,1.890662957359059,1430.7179908759244,1001.467045636035
0.44999999999999996,0.4576132322471736,5.3396833819939156,2334.5369060980111,3847.3323480421009,1.9656656846754861,1430.2463380391182,1001.531871850755
0.74999999999999989,0.76261479640710172,4.8904101036992786,2840.0474180216688,4750.7668984277016,2.4514716032976662,1428.8819358111905,1001.9312291431096
1.05,1.067331093960777,4.48351618827609,4757.6870889400307,8068.38481977243,4.2953435392710793,1429.4442977943859,1003.4088405034046
1.35,1.3712884344110121,4.3498147970864514,9198.297043982715,15670.110880726628,8.7414270743622353,1434.557869132128,1006.9438947647317
1.65,1.6739382094826971,4.1651671694492629,15304.240648983432,26237.190001459592,15.238443339852354,1442.0480838930826,1012.1016429936184
1.9500000000000002,1.9753977250854371,3.9639999251458327,18428.13693083484,31812.140896389079,18.762292637864473,1445.675493853189,1014.9067563320407
2.25,2.2761957915618702,3.7847657605050764,20178.960092057656,35051.457878710185,20.827264314684513,1447.5423296221793,1016.5568194133055
2.55,2.5766183228801918,3.3684477442253336,20893.834711626678,36825.833581042192,21.912626584889267,1447.1203138035812,1017.4455593884876
2.85,2.876847423759378,3.1641632206092121,21218.709906466462,37669.69701933059,22.426119161480358,1446.8886116744659,1017.8673606709059
3.15,3.1769495351362265,2.9041299614296645,21519.529859681537,38559.757801850108,22.958182957331445,1446.4326660518973,1018.3072029471757
3.4499999999999997,3.4769219556346047,2.5952619857138806,21780.961025891007,39465.037579942255,23.488291727485041,1445.7532927393331,1018.7480709573415
3.75,3.7767902872647294,2.4962545034685317,21994.781052007304,39995.958448145655,23.814077971445844,1445.7399591973945,1019.0146206404743
4.05,4.0765861541584778,2.3618591741642945,22139.84973111673,40457.502522382863,24.087093603160202,1445.4997397193997,1019.2410020917613
4.35,4.3763355249806812,2.3047589347697026,22193.774738051241,40640.854568743023,24.194504395178669,1445.388984536459,1019.3311529032535
