% Device,CC1838007
% File name,CC1838007_20210630_220642
% Cast time (UTC),2021-06-30 22:06:42
% Cast time (local),2021-06-30 14:06:42
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.7243855
% Start longitude,-140.5682358
% Start altitude,14.359999656677246
% Start GPS horizontal error(Meter),4.2940001487731934
% Start GPS vertical error(Meter),10.375
% Start GPS number of satellites,8
% End latitude,59.7243954
% End longitude,-140.5682748
% End altitude,10.673000335693359
% End GPS horizontal error(Meter),9.40999984741211
% End GPS vertical error(Meter),16.065000534057617
% End GPS number of satellites,8
% Cast duration (Seconds),46.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-09-19
% Temperature calibration date,2018-09-18
% Pressure calibration date,2018-09-17
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15277562900261826,1.1782333037234765,40.179351806640625,76.741908708036632,0.03135385022036713,1408.2894823974127,999.93660703816533
0.44999999999999996,0.458325930204867,0.74703072166233675,38.975031615470556,75.688400803978553,0.030546574949669059,1406.1684624177635,999.91565306283451
0.74999999999999989,0.76388418037947492,0.35438969273102816,37.981785563372711,74.901794173854427,0.029880422280460211,1404.2190531964352,999.89390290327628
1.05,1.0694470252391184,0.202691704550503,37.973966802228595,75.337125191616252,0.029945737831537034,1403.4644001533247,999.88596176075225
1.35,1.3750114629365244,0.14811305289653037,37.801340920133605,75.157410101947391,0.02982101849446258,1403.1949810043282,999.883858041487
1.65,1.6805763009444943,0.12352535864437103,37.710685549420383,75.050545277964119,0.029753307408316838,1403.0760112051846,999.883721466311
1.9500000000000002,1.9861407238857305,0.15167155057295478,37.546891563499031,74.640946801493413,0.029596799239799208,1403.22175785337,999.8869539797688
2.25,2.29170357743869,0.24274952792778198,37.665863940581431,74.607292479983442,0.02965765280910599,1403.6832284013592,999.89437193516744
2.55,2.5972657876793197,0.17762581690799231,37.366996545871707,74.206751696138809,0.029427408163791653,1403.3610096005587,999.89154370152266
2.85,2.9028289778844951,0.10551422990589417,37.2843086380932,74.255217990476041,0.029388273021713977,1403.0034431612573,999.8883380184227
3.15,3.2083921549599026,0.13843681928904159,37.288313072952718,74.165934304118949,0.029376406365511677,1403.1734396653492,999.8920091650607
3.4499999999999997,3.5139545842204232,0.13962119268559217,37.290286380381673,74.1663649077404,0.029377383206277207,1403.1839994511074,999.893611677164
3.75,3.819517569191305,0.043734814462511748,37.164225322117375,74.198648079948924,0.029311031293363446,1402.7064436749727,999.88875181678372
4.05,4.1250814097244186,0.015891923613451153,37.126922957772194,74.206674443469822,0.02929093109365747,1402.5708421034626,999.88839192446756
4.35,4.4306452958986666,-0.0010187210662848444,37.196717067540519,74.396465704955872,0.029359739573448625,1402.4903600328341,999.88883264704907
4.6499999999999995,4.7362088471643711,0.0070659420770379467,37.281736404584976,74.542404316722553,0.029430378528611703,1402.5357954741724,999.890963280078
4.9499999999999993,5.0417712510230039,0.070152770499497114,37.329036484224083,74.449160373984313,0.02944233491903556,1402.8579866712926,999.89672148577313
5.2499999999999991,5.3473322801935836,0.10160949914619001,37.366574766296715,74.430635150243475,0.029460379557495156,1403.0207959535728,999.90033963022086
5.55,5.6528931585171431,0.044384890776806234,37.359720300315956,74.587019132728969,0.029480773368097131,1402.7376030605892,999.89808825699856
5.85,5.9584542795285254,0.037182600509929761,37.354173788822521,74.5973985668454,0.029479065300814875,1402.7059561400358,999.89913084807426
6.1499999999999995,6.2640154057868669,0.0042552456109304975,37.323088704657849,74.63347405879901,0.029466947987365544,1402.5447273239643,999.8984334473397
6.4499999999999993,6.5695766183751783,-0.01046888311923362,37.290277390158252,74.611798868383261,0.029444810001268584,1402.4751136979796,999.89894537692248
6.7499999999999991,6.8751374444701243,0.0025057683604641475,37.288284402622942,74.569094690120181,0.029436821982868514,1402.545088287643,999.901342451745
7.0499999999999989,7.1806976127082862,0.013369254385950498,37.335429378259953,74.63094835117704,0.029472916091911112,1402.6044714921545,999.90363037897987
7.35,7.4862570285349248,0.0353494179999022,37.368574000543013,74.631620626943942,0.029491524087296668,1402.7197896434491,999.90664631254174
7.6499999999999995,7.7918155346758269,0.062315300844184865,37.375760118771275,74.565656983639357,0.029485053792623707,1402.8601036903669,999.90996359033761
7.9499999999999993,8.0973735889333458,0.040236803754760159,37.3151621163482,74.510401816073937,0.029442044278321807,1402.7535430692678,999.90998332246363
8.25,8.4029312224760737,0.063191458673148918,37.410606893667349,74.632568153489,0.02951474688071402,1402.8737724313542,999.91309662713127
8.5499999999999989,8.7084874943476045,0.13407082372213264,37.442854188168347,74.486251054940325,0.029509732974595117,1403.2346916112124,999.91927481180142
8.7773383516784111,8.94003435942198,0.29647279266125148,37.441959571121018,74.006285141032166,0.029433805255642452,1404.0522959436728,999.93069441048033
